Slot,M_4SRA,N_4SRA,MiSn_4SRA,M_2SRA,N_2SRA,MiSn_2SRA,j_start,Mi_FB,MiSn_FB,MiSn_T
1005,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1006,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1007,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1008,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1009,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1010,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1011,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1012,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1013,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1014,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1015,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1016,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1017,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1018,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1019,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1020,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1021,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1022,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1023,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1024,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1025,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1026,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1027,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1028,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1029,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1030,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1031,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1032,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1033,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1034,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1035,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1036,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1037,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1038,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1039,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1040,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1041,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1042,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1043,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1044,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1045,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1046,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1047,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1048,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1049,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1050,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1051,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1052,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1053,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1054,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1055,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1056,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1057,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1058,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1059,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1060,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1061,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1062,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1063,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1064,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1065,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1066,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1067,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1068,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1069,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1070,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1071,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1072,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1073,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1074,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1075,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1076,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1077,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1078,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1079,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1080,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1081,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1082,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1083,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1084,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1085,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1086,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1087,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1088,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1089,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1090,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1091,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1092,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1093,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1094,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1095,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1096,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1097,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1098,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1099,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1100,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1101,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1102,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1103,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1104,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1105,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1106,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1107,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1108,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1109,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1110,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1111,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1112,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1113,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1114,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1115,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1116,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1117,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1118,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1119,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1120,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1121,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1122,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1123,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1124,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1125,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1126,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1127,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1128,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1129,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1130,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1131,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1132,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1133,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1134,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1135,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1136,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1137,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1138,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1139,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1140,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1141,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1142,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1143,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1144,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1145,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1146,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1147,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1148,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1149,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1150,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1151,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1152,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1153,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1154,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1155,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1156,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1157,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1158,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1159,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1160,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1161,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1162,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1163,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1164,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1165,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1166,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1167,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1168,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1169,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1170,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1171,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1172,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1173,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1174,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1175,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1176,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1177,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1178,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1179,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1180,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1181,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1182,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1183,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1184,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1185,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1186,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1187,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1188,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1189,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1190,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1191,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1192,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1193,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1194,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1195,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1196,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1197,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1198,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1199,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1200,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1201,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1202,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1203,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1204,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1205,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1206,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1207,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1208,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1209,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1210,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1211,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1212,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1213,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1214,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1215,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1216,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1217,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1218,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1219,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1220,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1221,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1222,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1223,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1224,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1225,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1226,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1227,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1228,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1229,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1230,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1231,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1232,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1233,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1234,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1235,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1236,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1237,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1238,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1239,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1240,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1241,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1242,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1243,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1244,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1245,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1246,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1247,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1248,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1249,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1250,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1251,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1252,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1253,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1254,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1255,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1256,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1257,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1258,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1259,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1260,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1261,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1262,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1263,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1264,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1265,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1266,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1267,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1268,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1269,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1270,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1271,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1272,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1273,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1274,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1275,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1276,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1277,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1278,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1279,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1280,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1281,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1282,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1283,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1284,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1285,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1286,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1287,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1288,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1289,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1290,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1291,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1292,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1293,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1294,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1295,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1296,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1297,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1298,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1299,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1300,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1301,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1302,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1303,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1304,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1305,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1306,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1307,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1308,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1309,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1310,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1311,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1312,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1313,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1314,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1315,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1316,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1317,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1318,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1319,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1320,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1321,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
