Slot,M_4SRA,N_4SRA,MiSn_4SRA,M_2SRA,N_2SRA,MiSn_2SRA,Mi_FB,MiSn_FB,MiSn_T
1817,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1818,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1819,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1820,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1821,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1822,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1823,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1824,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1825,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1826,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1827,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1828,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1829,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1830,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1831,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1832,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1833,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1834,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1835,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1836,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1837,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1838,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1839,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1840,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1841,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1842,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1843,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1844,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1845,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1846,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1847,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1848,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1849,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1850,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1851,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1852,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1853,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1854,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1855,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1856,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1857,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1858,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1859,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1860,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1861,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1862,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1863,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1864,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1865,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1866,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1867,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1868,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1869,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1870,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1871,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1872,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1873,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1874,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1875,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1876,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1877,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1878,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1879,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1880,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1881,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1882,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1883,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1884,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1885,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1886,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1887,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1888,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1889,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1890,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1891,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1892,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1893,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1894,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1895,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1896,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1897,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1898,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1899,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1900,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1901,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1902,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1903,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1904,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1905,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1906,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1907,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1908,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1909,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1910,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1911,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1912,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1913,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1914,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1915,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1916,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1917,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1918,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1919,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1920,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1921,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1922,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1923,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1924,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1925,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1926,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1927,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1928,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1929,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1930,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1931,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1932,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1933,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1934,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1935,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1936,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1937,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1938,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1939,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1940,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1941,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1942,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1943,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1944,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1945,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1946,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1947,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1948,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1949,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1950,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1951,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1952,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1953,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1954,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1955,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1956,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1957,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1958,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1959,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1960,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1961,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1962,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1963,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1964,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1965,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1966,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1967,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1968,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1969,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1970,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1971,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1972,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1973,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1974,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1975,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1976,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1977,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1978,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1979,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1980,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1981,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1982,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1983,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1984,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1985,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1986,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1987,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1988,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1989,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1990,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1991,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1992,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1993,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1994,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1995,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1996,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1997,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1998,540,27,0.0,540,27,0.0,0.0,0.0,0.0
1999,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2000,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2001,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2002,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2003,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2004,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2005,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2006,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2007,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2008,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2009,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2010,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2011,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2012,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2013,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2014,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2015,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2016,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2017,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2018,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2019,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2020,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2021,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2022,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2023,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2024,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2025,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2026,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2027,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2028,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2029,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2030,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2031,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2032,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2033,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2034,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2035,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2036,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2037,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2038,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2039,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2040,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2041,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2042,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2043,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2044,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2045,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2046,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2047,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2048,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2049,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2050,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2051,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2052,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2053,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2054,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2055,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2056,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2057,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2058,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2059,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2060,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2061,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2062,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2063,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2064,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2065,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2066,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2067,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2068,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2069,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2070,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2071,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2072,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2073,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2074,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2075,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2076,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2077,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2078,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2079,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2080,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2081,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2082,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2083,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2084,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2085,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2086,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2087,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2088,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2089,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2090,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2091,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2092,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2093,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2094,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2095,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2096,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2097,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2098,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2099,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2100,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2101,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2102,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2103,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2104,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2105,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2106,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2107,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2108,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2109,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2110,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2111,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2112,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2113,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2114,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2115,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2116,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2117,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2118,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2119,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2120,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2121,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2122,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2123,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2124,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2125,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2126,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2127,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2128,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2129,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2130,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2131,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2132,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2133,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2134,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2135,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2136,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2137,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2138,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2139,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2140,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2141,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2142,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2143,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2144,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2145,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2146,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2147,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2148,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2149,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2150,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2151,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2152,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2153,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2154,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2155,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2156,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2157,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2158,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2159,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2160,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2161,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2162,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2163,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2164,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2165,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2166,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2167,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2168,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2169,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2170,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2171,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2172,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2173,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2174,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2175,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2176,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2177,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2178,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2179,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2180,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2181,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2182,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2183,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2184,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2185,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2186,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2187,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2188,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2189,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2190,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2191,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2192,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2193,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2194,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2195,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2196,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2197,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2198,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2199,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2200,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2201,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2202,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2203,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2204,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2205,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2206,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2207,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2208,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2209,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2210,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2211,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2212,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2213,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2214,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2215,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2216,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2217,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2218,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2219,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2220,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2221,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2222,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2223,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2224,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2225,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2226,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2227,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2228,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2229,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2230,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2231,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2232,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2233,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2234,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2235,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2236,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2237,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2238,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2239,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2240,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2241,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2242,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2243,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2244,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2245,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2246,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2247,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2248,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2249,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2250,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2251,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2252,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2253,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2254,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2255,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2256,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2257,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2258,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2259,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2260,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2261,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2262,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2263,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2264,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2265,540,27,0.0,540,27,0.0,0.0,0.0,0.0
